source,target,value,norm_value,z_score,norm_value_var,p_value,source_n,target_n
Gut,Second heart field,5.602154970799332,0.10255273682043893,2.6477738516340077,0.014357159149217218,0.32,610,681
Gut,Spinal cord,5.663744099619237,-0.11859058109016758,-4.641135985853606,0.0029622788195501145,0.06,610,2012
Gut,Surface ectoderm,5.307328781210923,-0.31286259574715114,-11.237812463147938,0.00817680829441584,0.0,610,1199
Hindbrain,Hindbrain,8.0,-2.9605947323337506e-16,-2.9605684372037913e-06,2.6295363507367063e-31,1.0,985,985
Hindbrain,Intermediate mesoderm,5.911328409926308,-0.025384321965781886,-1.1416509327850457,0.0034754374511730577,0.33,985,709
Hindbrain,Juxtacardiac field,5.112919539930331,-0.24262151147090658,-4.064452152826676,0.00182772001506844,0.13,985,126
Hindbrain,Lateral plate mesoderm,5.826603441915385,-0.13775504700414665,-5.715861959789183,0.004259565373719419,0.05,985,1118
Hindbrain,Midbrain,6.405790372375909,0.4725287439487138,19.982035888831653,0.00011930102317679627,0.0,659,1053
Hindbrain,Nascent somite,5.874506135038257,-0.0844408195492381,-3.627815760401589,0.006689922736801854,0.94,985,1211
Hindbrain,Notochord,5.376454860684288,-0.06525057728014676,-1.2572258358637083,0.01375654834261563,0.54,985,117
Hindbrain,Prechordal plate,5.013327419656997,-0.03864670797313963,-0.5871946316239391,0.026744660926485437,0.6,985,42
Hindbrain,Presomitic mesoderm,6.049465917371788,0.04658578304867481,1.6698867292126052,0.0032625588910148613,0.47,985,955
Hindbrain,Primitive streak,5.834992573025883,0.013150007053697621,0.4010852041579222,0.0030867402775654165,0.92,985,426
Hindbrain,Second heart field,5.670715688229876,-0.16692057444773725,-5.663987303995988,0.0036997504964681265,0.0,985,681
Hindbrain,Spinal cord,6.519232442347527,0.3954251572167656,18.57818751132606,0.00031520644216743277,0.0,985,2012
Hindbrain,Surface ectoderm,6.010510530545205,0.05588219069140946,2.326951324657348,0.0012368925078978282,0.18,985,1199
Intermediate mesoderm,Intermediate mesoderm,8.0,0.0,0.0,0.0,1.0,709,709
Intermediate mesoderm,Juxtacardiac field,5.206655569975782,-0.058489105090965055,-1.4435361089077237,0.04137988049768912,0.39,709,126
Intermediate mesoderm,Lateral plate mesoderm,6.084405878387307,0.21326688505945413,9.258906073668351,0.031064549226783877,0.43,709,1118
Intermediate mesoderm,Midbrain,5.832415325755977,-0.06928856033560393,-3.0992276145569426,0.0068208752042864754,0.61,597,1053
Intermediate mesoderm,Nascent somite,5.986955419615282,0.12258782925820189,4.929694752112315,0.001066705077319524,0.06,709,1211
